,business_id,name,neighborhood,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,categories
101940,yYgeUm-8qXhZiqTrVyQrKg,"""Plaka Taverna""",Capitol,"""410 E Wilson St""",Madison,WI,53774,43.0756543,-89.3772786,4.0,82,1,Greek;Restaurants;Breakfast & Brunch
102405,5XSmSsHpQI5hvB90URhJtQ,"""Denny's""",Mayfair Park,"""1798 Thierer Rd""",Madison,WI,53704,43.123154988100005,-89.3143174052,2.5,15,1,American (Traditional);Fast Food;Burgers;Diners;Restaurants;Breakfast & Brunch
102512,RmwfJrR4__hd5Scae5qsTw,"""Michael's Frozen Custard""",Dudgeon-Monroe,"""2531 Monroe St""",Madison,WI,53711,43.0576451,-89.4276059,3.5,71,1,Ice Cream & Frozen Yogurt;Burgers;Food;Desserts;Restaurants
102682,wj98N3Jc8uZLiEML_J566w,"""Punta Cana""",,"""2705 W  Beltline Hwy""",Madison,WI,53713,43.034577,-89.42356590000001,4.0,4,0,Caribbean;Restaurants
103041,eZiDoYkp9-OARMpamfljIw,"""Cortadito Express""",Capitol,"""418 E Wilson St""",Madison,WI,53703,43.0757413,-89.3769773,4.0,7,0,Restaurants;Coffee & Tea;Cafes;Cuban;Food
103131,W4CG8pZC9d9PjysCrzUOug,"""Dandelion Food Cart""",Capitol,"""Library Mall""",Madison,WI,53706,43.075391700000004,-89.3989853,5.0,4,0,Vegan;Restaurants;Food Stands;Vegetarian
103274,B1xcP1i6-sZR48zjgpwyfg,"""Tiki Shack""",Capitol,"""122 State St""",Madison,WI,53703,43.075044399999996,-89.3873093,3.0,29,0,Restaurants;Mexican;Seafood;Tacos;Nightlife;Bars;Tiki Bars
103281,Qiyd2ha1pivmsQhnFZgCxQ,"""KFC""",,"""7501 Mineral Point Road""",Madison,WI,53717,43.0604,-89.5126,2.0,8,1,Restaurants;Chicken Wings;Fast Food
103423,JrNMDwyiOGruhvf4coLn2A,"""Milio's Sandwiches""",,"""5534 E Park Blvd.""",Madison,WI,53718,43.146135799999996,-89.291824,4.0,9,1,Restaurants;Sandwiches;Food
103848,aRbUf7je5wv5ihTrB4vDhA,"""Inka Heritage""",Greenbush,"""602 S Park St""",Madison,WI,53715,43.0608425,-89.4009947,4.0,157,0,Restaurants;Seafood;Peruvian;Latin American
103873,utC9M5BetVY6GECRyZeLEw,"""Maharana Indian Restaurant""",,"""1707 Theirer Rd""",Madison,WI,53704,43.1224002,-89.3108083,4.0,84,1,Indian;Seafood;Soup;Restaurants
104055,ya6BOrPTHYLKo2ectBd1EA,"""Pancake Cafe""",,"""724 S Gammon Rd""",Madison,WI,53719,43.0488379825,-89.5036782352,2.5,45,1,American (Traditional);Sandwiches;Breakfast & Brunch;Restaurants;Diners
104069,TTVXY5vOJDqC0_Je8UhK8A,"""Chang Jiang Restaurant""",Meadowood,"""5710 Raymond Rd""",Madison,WI,53711,43.0319838,-89.4781127,4.0,30,1,Chinese;Restaurants
104416,qW3PBsThG4A3bXz4YnPvIw,"""Parkway Family Restaurant""",Burr Oaks,"""1221 Ann St""",Madison,WI,53713,43.0363518,-89.4049488,4.0,39,1,Comfort Food;Restaurants;American (New);Breakfast & Brunch
104587,krysT2aEJWNoEUYFF7JmkA,"""Jolly Bob's""",Williamson - Marquette,"""1210 Williamson St""",Madison,WI,53703,43.08367,-89.364271,3.5,81,0,Seafood;Restaurants;Caribbean
104791,svPjZWp4Pa32fwI2gNlxJg,"""Q-Cos""",Elvehjem,"""4426 E Buckeye Rd""",Madison,WI,53716,43.0737228394,-89.30730438229999,3.5,40,1,Restaurants;Mexican
104944,GnODIDJz09LecpudDoynCg,"""Greenbush Bar""",South Campus,"""914 Regent St""",Madison,WI,53715,43.067873,-89.401811,4.0,145,1,Pizza;Italian;Restaurants
104947,ibVJ52iBKcheyLNOPGU8jg,"""Culver's""",,"""4301 E Towne Blvd""",Madison,WI,53704,43.125359499999995,-89.3084414,3.0,18,1,Restaurants;Food;Ice Cream & Frozen Yogurt;Fast Food;Burgers
105371,I0R4EIBhG1_-vKxOKiIbfQ,"""608 Restaurant and Bar""",Capitol,"""212 State St""",Madison,WI,53703,43.0747764,-89.3886148,3.0,24,0,American (Traditional);Nightlife;Bars;Restaurants
105376,KNIIl9Uhlsbq1aQjO_HL7A,"""DP Dough""",Capitol,"""244 W Gilman St""",Madison,WI,53703,43.075264000000004,-89.393343,4.0,4,0,Pizza;Restaurants
105500,WnUYubIggifyyDFTm4QHlw,"""Bubbles' Doubles""",South Campus,"""1215 W Dayton St""",Madison,WI,53706,43.0709434125,-89.4061112931,4.5,7,1,Restaurants;Food;Street Vendors;Food Trucks;Caribbean;Trinidadian
105666,NyGlEmuYcpZSKfk6IwJeSw,"""Tavernakaya""",Capitol,"""27 E Main St""",Madison,WI,53703,43.074343,-89.381956,3.5,132,1,Pubs;Asian Fusion;Chinese;Sushi Bars;Japanese;Restaurants;Nightlife;Taiwanese;Cocktail Bars;Bars
106153,VLM7exTU8wRmPVxI4uKi1w,"""Players Sports Bar""",Schenk - Atwood,"""2013 Winnebago St""",Madison,WI,53704,43.0924809,-89.3545584,4.5,24,1,Bars;Sandwiches;Breakfast & Brunch;Burgers;Sports Bars;American (Traditional);Nightlife;Restaurants
106555,JBX0Bd9Va4_MtLPwX9Oosg,"""Capriotti's Sandwich Shop""",Junction Ridge,"""610 Junction Rd, Ste 113""",Madison,WI,53717,43.0734399587,-89.5270110149,3.5,32,0,Sandwiches;Restaurants
106802,fxiZpl88oIrEU_nyLCKWVw,"""Pollo Inka""",Wexford,"""745 N High Point Rd""",Madison,WI,53717,43.0760778,-89.5184747,3.0,7,0,Restaurants;Peruvian
107175,uYoSb2rNi77LMQZ-Nn1Epg,"""A La Brasa Mexican Grill""",Capitol,"""15 N Broom St""",Madison,WI,53703,43.0719925103,-89.3895536687,4.0,86,1,Peruvian;Caterers;Caribbean;Latin American;Event Planning & Services;Restaurants;Steakhouses;Mexican
107211,aq1rdvfvT9_tleKI8OzRaA,"""Five Star Korean BBQ""",Williamson - Marquette,"""605 E Washington Ave""",Madison,WI,53703,43.0785608,-89.37806020000001,3.5,67,1,Restaurants;Korean;Barbeque
107312,CiNZmBtZRaRSXKjwun4R4A,"""Pizza Di Roma West""",,"""439 Grand Canyon Dr""",Madison,WI,53719,43.058414,-89.495487,4.0,14,1,Restaurants;Pizza
107696,U7Ag9oPTjWinwcnGH20tcg,"""Topper's Pizza""",South Campus,"""1368 Regent St""",Madison,WI,53715,43.067948,-89.4087549,3.0,26,1,Restaurants;Caterers;Event Planning & Services;Pizza
108318,k76zkFY6PbIW4T_Riq15pQ,"""Indie Coffee""",Greenbush,"""1225 Regent St""",Madison,WI,53715,43.067526,-89.406553,4.5,93,1,Food;Breakfast & Brunch;Cafes;Restaurants;Coffee & Tea
108431,v_2mB4t9m8DpIb_aM-qXLA,"""IHOP""",,"""2825 University Ave, Ste 1""",Madison,WI,53705,43.0741404,-89.43742569999999,2.5,29,1,Diners;Creperies;Restaurants;Breakfast & Brunch;American (Traditional);American (New)
108432,2zx0Pt5OeHhjAZoNRqYTog,"""Fuegos - Steak Tapas Vegan""",Willy St,"""904 Williamson St""",Madison,WI,53703,43.0795862,-89.36958979999999,4.0,96,1,Spanish;Vegan;Vegetarian;Tapas Bars;Steakhouses;Tapas/Small Plates;Restaurants
108456,l6ChWz5fwhkvuEmThuFl5w,"""Mother Fool's Coffeehouse""",Williamson - Marquette,"""1101 Williamson St""",Madison,WI,53703,43.08192929999999,-89.36579,3.5,74,1,Vegan;Coffee & Tea;Restaurants;Food
108564,YycuwgvTtOG7HBYW_cwvkg,"""The Bayou""",Capitol,"""117 S Butler St""",Madison,WI,53703,43.07561629999999,-89.37939370000001,3.5,69,0,Restaurants;Cajun/Creole
108996,dEty4GN0TJIbdIlMioW8cg,"""Jimmy John's""",Faircrest,"""6130 Mineral Point Rd""",Madison,WI,53705,43.0612516,-89.4858653,1.5,16,1,Sandwiches;Food Delivery Services;Restaurants;Delis;Food
109221,2p5J9bc0acslM4XBNcXAJQ,"""Papa John's Pizza""",Eken Park,"""2604 E Washington Ave""",Madison,WI,53704,43.1008373163,-89.3489094618,3.0,7,1,Restaurants;Pizza
109416,X5oaz9_MVz-1ng83HuI4ZQ,"""Wisconsin Brewing Tap Haus""",Capitol,"""107 State St""",Madison,WI,53703,43.0747315,-89.3869838,3.0,112,1,Breweries;Bars;American (Traditional);Restaurants;Food;Nightlife;Pubs
109707,Lrn9Yk5dmLrYJMVvQT_CHw,"""Strada""",Capitol,"""800 Langdon St""",Madison,WI,53703,43.0764792,-89.3998682,3.5,5,1,Sandwiches;Italian;Restaurants;Pizza
109843,VTJIw7e4s5MSkg4OdNer6w,"""Miko Poke""",Dudgeon-Monroe,"""2701 Monroe St, Ste 250""",Madison,WI,53711,43.0566355,-89.4290631,4.0,155,1,Hawaiian;Restaurants;Food;Poke
110000,NiYjWteYkFwglnlJEDe2BA,"""Subway""",Rolling Meadows,"""4692 Cottage Grove Rd""",Madison,WI,53716,43.0854011,-89.300348,3.5,3,1,Sandwiches;Restaurants;Fast Food
110088,Ym7IdoJMPHaAm3JB8mqMYQ,"""Doug's Soul Food Cafe""",,"""1325 Greenway Cross""",Madison,WI,53713,43.031151200000004,-89.405412,3.5,7,0,Restaurants;Soul Food;Southern
110173,t-LnJne10SHAWATKYdQdJQ,"""HuHot Mongolian Grill""",Junction Ridge,"""610 Junction Rd, Ste 101""",Madison,WI,53717,43.073255200000006,-89.5266699,3.0,117,1,Restaurants;Mongolian;Asian Fusion;Chinese
110408,ClQhj49lBHLB45btvX4TWA,"""America Latina""",Wexford,"""745 N Highpoint Rd""",Madison,WI,53717,43.076077500000004,-89.5184744,4.5,11,0,Breakfast & Brunch;Restaurants;American (Traditional);Mexican
110545,skJ-AlN0DT9pmBDz0ixeJw,"""Parthenon Gyros""",Capitol,"""316 State St""",Madison,WI,53703,43.075014,-89.390617,3.5,136,1,Mediterranean;Restaurants;Greek
110546,5p5YW_5bMOSuLIQjkJPO3w,"""Naples 15""",Capitol,"""15 N Butler St""",Madison,WI,53703,43.077124299999994,-89.3815107,4.0,176,1,Italian;Restaurants
110818,hpqfvUCTTstmCFoUg7q_pw,"""Antojitos el Toril""",Lake Edge,"""515 Cottage Grove Rd""",Madison,WI,53774,43.083613,-89.3180388,3.5,14,0,Mexican;Restaurants
111775,vzqzoa-plufwTsQUwW_s6Q,"""Pho Nam Noodle House""",Junction Ridge,"""610 Junction Rd, Ste 109""",Madison,WI,53717,43.073255200000006,-89.5266699,4.0,134,1,Vietnamese;Restaurants;Noodles
111806,DkVmX5Zzx_lvl-2Zzyz3bQ,"""Milio's Sandwiches""",Elvehjem,"""4601 Cottage Grove Rd""",Madison,WI,53716,43.083863,-89.302594,3.5,3,1,Sandwiches;Restaurants
111969,_FLNxsJ6T9WLkAdjwCLEqw,"""Espresso Royale Caffe""",Capitol,"""224 State St""",Madison,WI,53703,43.074920399999996,-89.38839449999999,3.5,43,1,Food;Restaurants;Sandwiches;Internet Cafes;Coffee & Tea
112484,2Y1zM4OuV_eB4KxZO3LxSw,"""Natural Juice""",Capitol,"""Library Mall""",Madison,WI,53703,43.0749197402,-89.3984234118,4.5,11,1,Food Stands;Restaurants;Food;Juice Bars & Smoothies;Street Vendors
112722,UjmVsSLDD7GQRTcLkJ9mfg,"""AJ Bombers""",Capitol,"""201 W Gorham St""",Madison,WI,53703,43.075138,-89.39081,3.5,87,0,Venues & Event Spaces;Event Planning & Services;Burgers;American (Traditional);Restaurants
113050,UuezOzEBemKWDOrZFjM1BA,"""Ten Pin Alley""",,"""6285 Nesbitt Rd""",Madison,WI,53719,43.007986100000004,-89.4814225,3.5,23,1,Recreation Centers;Venues & Event Spaces;Party & Event Planning;Nightlife;Restaurants;Bars;Event Planning & Services;Bowling;Active Life;Pool Halls
113053,UAGZsl9ul16iDHmFNDLj4A,"""Slice's Bar & Grill""",Emerson East,"""2417 Pennsylvania Ave""",Madison,WI,53704,43.104434000000005,-89.357979,3.5,13,1,Dive Bars;Bars;American (Traditional);Restaurants;Nightlife
113147,-rLP6lfoQmOO_5Pf2bTkqg,"""Lazy Jane's""",Williamson - Marquette,"""1358 Williamson St""",Madison,WI,53703,43.0853652,-89.36170959999998,4.0,247,1,Bakeries;Food;Breakfast & Brunch;Cafes;Restaurants;Soup
113828,h8k9AFDqj7fJGjRUZkJkYw,"""Fit 2 Eat""",,"""3742 Speedway Rd""",Madison,WI,53705,43.0610873,-89.43848740000001,4.0,9,1,American (New);Restaurants;Sandwiches
113837,h7hgUiuQ9vSczhKdV5YgGw,"""Buckingham's Bar & Grill""",Capitol,"""802 Regent St""",Madison,WI,53715,43.0678133,-89.3994368,3.0,18,1,Sports Bars;Nightlife;American (Traditional);Restaurants;Bars
113854,UFyzcr1y2r3y-e_tNpA9VA,"""Smoky Jon's No 1 B-B-Q""",Sherman,"""2310 Packers Ave""",Madison,WI,53704,43.123698,-89.355581,4.0,197,1,Fast Food;Barbeque;Restaurants
113920,n5BPR_prEPB4B3lxUpoX4g,"""Papa John's Pizza""",Capitol,"""515 University Ave""",Madison,WI,53703,43.072826,-89.394966,3.0,18,1,Pizza;Restaurants
114248,NVIaU1w3e8KSeaGihSWicg,"""Village Bar""",Westmorland,"""3801 Mineral Point Rd""",Madison,WI,53705,43.0605745,-89.4389134,4.0,42,1,Restaurants;Bars;Pubs;Nightlife;Burgers;American (Traditional)
114561,O6bQ22yfG5Q3BAL8pWuaSw,"""Tex Tubb's Taco Palace""",Regent,"""2701 University Ave""",Madison,WI,53705,43.0730116,-89.4341454,3.0,28,0,Mexican;Restaurants;Tex-Mex
114574,W__CejafuHBISqg1LkwLHA,"""Brocach""",Vilas,"""1843 Monroe St""",Madison,WI,53711,43.0647939,-89.416839,3.5,89,1,Breakfast & Brunch;Salad;Irish;Restaurants
114805,Nc0xqiAmS2OTxPrlvQrJ4A,"""Kipp's Down Home Cookin'""",Dudgeon-Monroe,"""1614 Monroe Street""",Madison,WI,53711,43.0671551,-89.4141924,3.5,7,0,Soul Food;Southern;American (Traditional);Restaurants
115088,i7NqPkLgLEBApeoBsPNvyA,"""Nonno's Ristorante Italiano""",,"""704 S Whitney Way""",Madison,WI,53711,43.049547100000005,-89.47407709999999,4.0,87,1,Restaurants;Italian
115102,wNdTKpis6nxehbaZP0XwJg,"""Everly""",Dudgeon-Monroe,"""2701 Monroe St, Ste 270""",Madison,WI,53711,43.0566355,-89.4290631,4.0,123,1,Restaurants;Nightlife;Vegetarian;Bars;American (New);Sandwiches;Breakfast & Brunch
115232,R8L9VLO5jHfzPA5rHiujIA,"""Culver's""",Elvehjem,"""4401 Cottage Grove Rd""",Madison,WI,53716,43.0837436,-89.30780870000001,3.5,15,1,Ice Cream & Frozen Yogurt;Fast Food;Restaurants;Food;Burgers
115328,O75Lh99ZO6HCIqVVR-p9wg,"""Red""",Capitol,"""106 King St""",Madison,WI,53703,43.072396000000005,-89.387893,4.0,231,0,Vegan;Lounges;Nightlife;Japanese;Bars;Restaurants;Sushi Bars
115747,aWYWNfHuQJyRwDHaHq8X1w,"""Tex Tubb's Taco Palace""",Schenk - Atwood,"""2009 Atwood Ave""",Madison,WI,53704,43.092097700000004,-89.3547317,4.0,300,1,Restaurants;Tex-Mex;Mexican
115784,KKaImMG2aKPmLpjsdaytwQ,"""New Gyro House""",Eken Park,"""2702 E Washington Ave""",Madison,WI,53704,43.102270000000004,-89.347327,3.0,16,0,Greek;Mediterranean;American (Traditional);Restaurants
115933,x7WmDyWVYUy4sPfT69nk5w,"""Wando's""",Capitol,"""602 University Ave""",Madison,WI,53715,43.0734189,-89.3959172,3.0,57,1,Fish & Chips;American (Traditional);Nightlife;Restaurants;Bars
116263,6AwirUhnpzMZynePZbrdBQ,"""Delaney's Steak Seafood Wine""",,"""449 Grand Canyon Dr""",Madison,WI,53719,43.057938,-89.495496,3.5,62,1,Seafood;Steakhouses;Salad;Restaurants
116874,itthpAROLKuP8oks3AaycA,"""Teddywedgers""",Capitol,"""101 State St""",Madison,WI,53703,43.0746378454,-89.38679604030001,4.0,23,1,Cafes;Restaurants;Food;Vegan;British;Bakeries;Vegetarian;Breakfast & Brunch;Fast Food
117215,eZW0M_4K_139Ii6i1YLh0A,"""Porky Pine Pete's SmokeHouse BBQ""",,"""7475 Mineral Point Rd, Ste 23""",Madison,WI,53717,43.058782,-89.51255400000001,4.0,9,0,Barbeque;Restaurants
117348,JDwEvZq0KCSwgEds3LxgMA,"""Olive Garden Italian Restaurant""",,"""4320 E Towne Blvd""",Madison,WI,53704,43.1263218,-89.3093442,3.0,43,1,Wine Bars;Restaurants;Nightlife;Italian;Salad;Bars
117469,sPd3E7lFzd_yooiq-ekxtQ,"""Pedro's Mexican Restaurante""",Hawthorne,"""3555 E Washington Ave""",Madison,WI,53704,43.114641999999996,-89.325544,2.5,90,1,Restaurants;Mexican;Nightlife;Bars;Tex-Mex
117667,TdBC5PlJleNyfABjsPt00w,"""Common Pasta""",Capitol,"""200 Martin Luther King Jr Blvd""",Madison,WI,53518,43.073600052799996,-89.38288304950001,4.5,7,1,Food;Restaurants;Street Vendors;Italian
117762,VSu7GYn-Zln5TLZh_fMtvQ,"""La Bamba""",,"""710 S Gammon Rd""",Madison,WI,53719,43.0496415,-89.50324379999999,3.0,54,1,Restaurants;Mexican
117883,UyTYTtyZWym-7u84XMgSOQ,"""Tienda Los Gemelos""",,"""6713 Odana Rd, Ste 8""",Madison,WI,53719,43.055999,-89.4977688,4.5,121,1,Grocery;Restaurants;Food;Mexican
117935,Xu6mEU7IbKlWic1ETgUOeA,"""Nadia's Restaurant & Grapevine Lounge""",Capitol,"""508 State St""",Madison,WI,53703,43.075183200000005,-89.39363459999998,3.0,10,0,French;Restaurants
117976,ISE6RcXsgPO1MgxypROEYg,"""Northside Family Restaurant""",Sherman,"""1201 N Sherman Ave""",Madison,WI,53704,43.1128465,-89.3637702,3.0,9,0,American (Traditional);Restaurants;Breakfast & Brunch
118136,37_fNrTNrqYGJnwdqtXQ9w,"""Sliced Deli""",,"""601 South Gammon Rd""",Madison,WI,53719,43.0520845,-89.50251690000002,4.0,38,1,Restaurants;Delis
118155,Xrqd7hdpa5HYWdIegacTpw,"""The Admiralty""",Capitol,"""The Edgewater, 666 Wisconsin Ave""",Madison,WI,53703,43.079273,-89.39021,4.0,3,0,Restaurants;French
118253,5iVy1KRxAHo6ZG6U9B6DLg,"""Callahan's Sports Pub""",Westchester Gardens,"""1902 Bartillon Dr""",Madison,WI,53704,43.124427000000004,-89.32441899999999,3.0,23,1,Bars;American (Traditional);Nightlife;Restaurants;Sports Bars;Active Life;Sports Clubs
118307,HeN_Ru6w-T-oJn6T_N1vfQ,"""The Coliseum Bar & Banquet""",,"""232 E Olin Ave""",Madison,WI,53713,43.0520231,-89.379364,3.0,44,1,Bars;American (Traditional);Sports Bars;Nightlife;Restaurants;Diners
118419,4Pn83EWDr16n6kU1O6u42g,"""Cousins Subs""",,"""8430 Old Sauk Rd""",Madison,WI,53562,43.0798741425,-89.563016,3.0,7,1,Sandwiches;Restaurants;Delis
118643,dK7sFWvfEQ0Anuz7ch4t8A,"""Pizza Bella""",Vilas,"""1437 Regent St""",Madison,WI,53711,43.0676374,-89.41054179999999,1.5,6,1,Restaurants;Pizza
118670,PPMBRhovY0dNHCHFzk7pAw,"""The Egg & I""",,"""2501 W Beltline Hwy, Ste 111""",Madison,WI,53713,43.0344735,-89.4209198,3.0,94,1,Breakfast & Brunch;Cafes;Restaurants;American (Traditional);American (New)
119237,kM0RJz-fyNaGk_EH765RKA,"""KFC""",Eken Park,"""2958 E. Washington Avenue""",Madison,WI,53704,43.1036,-89.3438,1.0,3,1,Restaurants;Chicken Wings;Fast Food
119955,z9DkYC3QDQ-Bln94sYGdsA,"""Great Harvest Bread""",,"""3258 University Ave""",Madison,WI,53705,43.075277,-89.4430321,4.5,26,0,Bakeries;Food;Coffee & Tea;Restaurants;Cafes;Sandwiches
120046,hNuDWMtu56NLz4L1Ghm0aA,"""Baldwin Street Grille""",Tenney - Lapham,"""1304 E Washington Ave""",Madison,WI,53703,43.087618799999994,-89.366334,4.0,59,1,Restaurants;American (New);Nightlife;American (Traditional);Bars;Burgers
120240,Nn5gon8s64jVOZA-2ZkLcA,"""TGI Fridays""",,"""2502 E Springs Dr""",Madison,WI,53704,43.131344,-89.2985024,3.0,26,1,Bars;American (Traditional);Restaurants;Nightlife;Sports Bars
120330,X0UQortyd6N6zFBVisY_gw,"""Feiler's""",,"""4506 Verona Rd""",Madison,WI,53711,43.036741,-89.45473299999999,4.0,10,0,American (New);Pubs;Nightlife;Supper Clubs;Seafood;Steakhouses;Restaurants;American (Traditional);Fish & Chips;Bars
120404,qaa9M_pUfOv0BPRcnulk4g,"""Buraka Restaurant""",Williamson - Marquette,"""1210 Williamson St""",Madison,WI,53703,43.0836473,-89.3642491,3.5,52,1,Vegetarian;Restaurants;Ethiopian;Vegan;Latin American
120642,LDxapKCuUbH-G24O4vjD7g,"""Falbo Bros. Pizzeria""",Greenbush,"""406 South Park St""",Madison,WI,53715,43.0629329,-89.40108149999999,3.0,55,1,Restaurants;Pizza
120960,rn2uglsCXkHq5eWppZkjGQ,"""University Square Food Court""",Capitol,"""777 University Ave""",Madison,WI,53706,43.0729281,-89.398648,1.5,4,0,Food Court;Restaurants;Food
121138,6A9paRG2PVEfgGMXBrYdZA,"""Union South""",South Campus,"""1308 W Dayton St""",Madison,WI,53715,43.071687534,-89.40787564290001,4.0,21,1,Cinema;Restaurants;Nightlife;Music Venues;Arts & Entertainment;Food Court;Food Stands
121447,RG2IGb4LwbxUwCW3iooYDA,"""Otto's Restaurant & Bar""",,"""6405 Mineral Point Rd""",Madison,WI,53705,43.0600543,-89.49067240000001,4.0,76,1,Bars;Seafood;Nightlife;Restaurants;Mediterranean;Steakhouses
121521,5paKcA2AAguJgZYBkr-I7A,"""Cargo Coffee East""",Tenney - Lapham,"""750 E Washington""",Madison,WI,53704,43.0806001659,-89.37608450319999,4.0,51,1,Food;Restaurants;Coffee & Tea;Beer;Wine & Spirits;Sandwiches
121527,ERXnerHflh86VOYKAopLMw,"""Thai Basil""",,"""6714 Raymond Rd""",Madison,WI,53719,43.0322241,-89.4979918,4.0,84,1,Thai;Restaurants
122060,Do_mgaoCgrQodPrq4nxRbw,"""New Seoul Korean""",Wexford,"""721 N High Point Rd""",Madison,WI,53717,43.0755809,-89.51857700000001,4.0,56,1,Korean;Restaurants
122148,3uFye5VlDqtBU5_TzSulyA,"""Viet House""",Starkweather - Yahar,"""2817 E Washington Ave""",Madison,WI,53704,43.10288679999999,-89.3447941,3.5,18,0,Vietnamese;Restaurants
122656,wPRMHVXKndQZj2Or2mCz8A,"""Harmony Bar & Grill""",Schenk - Atwood,"""2201 Atwood Ave""",Madison,WI,53704,43.093003,-89.349182,4.0,55,1,Arts & Entertainment;Nightlife;Dive Bars;Bars;American (Traditional);Music Venues;Restaurants
122666,VgGO13Fx7dQj4zg3IuVDLw,"""Blue Moon Bar & Grill""",Regent,"""2535 University Ave""",Madison,WI,53705,43.072145299999995,-89.4296808,4.0,85,1,Burgers;Pool Halls;Nightlife;Bars;Barbeque;Sports Bars;Restaurants;Beer Bar;American (Traditional)
122749,gT-BU_GVKDsYAFSxkbZm_g,"""Bon Appetit Cafe""",Willy St,"""805 Williamson St""",Madison,WI,53703,43.0782462,-89.3710925,3.0,19,0,Restaurants;Cafes;American (New)
122993,uoV4aDfXbRmvyHSezdn--w,"""Tai's Asian Bistro""",,"""638 S Whitney Way""",Madison,WI,53719,43.051829081,-89.47570219049999,3.5,74,1,Restaurants;Asian Fusion;Chinese
123011,7kpF2ohwt0PPi-cK69R1_g,"""Smiley's II""",Bay Creek,"""1272 S Park St""",Madison,WI,53715,43.053036543400005,-89.39616974299999,2.5,3,0,Latin American;Restaurants
123043,rdXAuI2fKilcf65W-QoASQ,"""Sa-Bai Thong Thai Cuisine""",,"""6802 Odana Rd""",Madison,WI,53719,43.057231099999996,-89.5000386,3.5,104,1,Vegetarian;Thai;Restaurants
123506,g6aWPjcKukfK1-Po70Lhyw,"""Wonder Bar Steakhouse""",,"""222 E Olin Ave""",Madison,WI,53713,43.05216,-89.379187,4.0,102,1,Bars;Steakhouses;Nightlife;Pubs;Restaurants
123556,Js2cFsdDiLR5yQsfCGFdZg,"""Oysy""",Norman Acres,"""4126 E Washington Ave""",Madison,WI,53704,43.125802,-89.312721,4.0,13,0,Japanese;Restaurants
123694,V_2YX2rW_l5N3UwwifokCQ,"""Olive Garden Italian Restaurant""",,"""7017 Mineral Point Rd""",Madison,WI,53717,43.0602878766,-89.5044983736,3.0,51,1,Restaurants;Italian;Nightlife;Salad;Wine Bars;Bars
124067,WwQ0sr3wDk2jCMre_3mS7A,"""Big Red's Steaks""",Capitol,"""610 University Ave""",Madison,WI,53175,43.073336100000006,-89.396349,4.0,16,0,Restaurants;Steakhouses
124266,k1mNR7eIi-UWVmj_t23Yog,"""Sujeo""",Tenney - Lapham,"""10 N Livingston St""",Madison,WI,53703,43.0811127632,-89.3756995386,3.5,184,1,Noodles;Restaurants;Asian Fusion;Korean
124570,dV6AHcexEq-3joH6j-C17g,"""Kerol's Kitchen""",Tenney - Lapham,"""""",Madison,WI,53703,43.0833196,-89.37247690000001,5.0,4,0,Malaysian;Restaurants;Local Flavor;American (New)
124641,eQL6UKYvkWERh21rF0Blnw,"""Moe's Tavern & Grill""",Capitol,"""118 State St""",Madison,WI,53703,43.0747406,-89.38657959999999,2.5,9,0,Burgers;Restaurants;American (Traditional)
124877,xI8GXDAdJcPX5dIP0acBvw,"""Bassett Street Brunch Club""",Capitol,"""444 W Johnson St""",Madison,WI,53703,43.072731,-89.393353,4.0,421,1,Restaurants;Breakfast & Brunch;Donuts;Food;American (Traditional)
125258,oS-xaHI0FLjfEzHuuL4GKw,"""Rocky Rococo Pan Style Pizza - Monona""",Lake Edge,"""4556 Monona Dr""",Madison,WI,53716,43.070376200000005,-89.3253853,2.5,6,1,Italian;Pizza;Restaurants
125670,flCF_Vp9NOpTVeGv673nSg,"""Sprecher's Restaurant and Pub""",,"""1262 John Q Hammons Rd""",Madison,WI,53717,43.086456555299996,-89.5249041143,3.0,157,1,Bars;Pubs;Restaurants;American (Traditional);American (New);Nightlife
125885,cCBySJPR4i7WFfEt8gjArg,"""Bahn Thai Restaurant""",Williamson - Marquette,"""944 Williamson St""",Madison,WI,53703,43.0806833,-89.3684867,4.0,61,1,Restaurants;Thai
126553,I3S2BseRUaSHuTSsYivMlw,"""La Taguara Johnson""",Tenney - Lapham,"""827 E Johnson S""",Madison,WI,53703,43.083754799999994,-89.3769209,4.5,26,1,Caribbean;Restaurants;Brazilian;Latin American;Venezuelan;Colombian;Cuban
126689,gVTna38clthQRSd9doGYjg,"""Rev. Jim's Roadhouse""",,"""6402 Millpond Rd""",Madison,WI,53718,43.0446999,-89.2681911,2.5,6,1,Nightlife;Bars;Restaurants;American (Traditional);Sports Bars
126694,ZliwQrjUnAosBLM8W_bsGQ,"""Grampa's Pizzeria""",Williamson - Marquette,"""1374 Willamson St""",Madison,WI,53703,43.085615999999995,-89.361521,4.5,212,1,Nightlife;Food;Pizza;Restaurants;Bars
